,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Congreso , Marzo 2008 , Resultados por circunscripción,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,PARTIDO SOCIALISTA OBRERO ESPAÑOL,,PARTIDO POPULAR,,IZQUIERDA UNIDA,,CONVERGENCIA I UNIO,,EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO,,UNION PROGRESO Y DEMOCRACIA,,ESQUERRA REPUBLICANA DE CATALUNYA,,BLOQUE NACIONALISTA GALEGO,,COALICION CANARIA-PARTIDO NACIONALISTA CANARIO,,COALICION ANDALUCISTA,,NAFARROA BAI,,EUSKO ALKARTASUNA,,CIUDADANOS-PARTIDO DE LA CIUDADANIA,,PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL,,LOS VERDES,,PARTIDO ARAGONES,,CHUNTA ARAGONESISTA,,NUEVA CANARIAS-CENTRO CANARIO,,LOS VERDES-GRUPO VERDE,,ARALAR,,BLOC-INICIATIVA-VERDS,,UNITAT PER LES ILLES,,POR UN MUNDO MAS JUSTO,,LOS VERDES DE EUROPA,,PARTIDO SOCIAL DEMOCRATA,,PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA,,CIUDADANOS EN BLANCO,,FALANGE ESPAÑOLA DE LAS J.O.N.S.,,DEMOCRACIA NACIONAL,,ELS VERDS - L'ALTERNATIVA ECOLOGISTA,,FAMILIA Y VIDA,,PARTIDO HUMANISTA,,PARTIDO DE ALMERIA,,ELS VERDS-LOS VERDES,,REPRESENTACION CANNABICA NAVARRA,,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA,,ALTERNATIVA ESPAÑOLA,,ESPAÑA 2000,,PARTIT REPUBLICA CATALA,,COALICIO VALENCIANA,,EI ESCONS INSUBMISOS-ALTERNATIVA DELS DEMOCRATES DESCONTENTS,,TIERRA COMUNERA,,FALANGE AUTENTICA,,UNION DEL PUEBLO LEONES,,SOLIDARIDAD Y AUTOGESTION INTERNACIONALISTA,,ALTERNATIVA MOTOR Y DEPORTES,,PARTIDO DE LOS PENSIONISTAS EN ACCION,,IZQUIERDA REPUBLICANA,,PARTIDO RIOJANO,,ALIANZA NACIONAL,,ALTERNATIVA EN BLANCO,,EXTREMADURA UNIDA,,ELS VERDS-ALTERNATIVA VERDA,,PARTIDO CARLISTA,,PARTIT PER CATALUNYA,,PARTIDO DE LOS NO-FUMADORES,,UNION POR LEGANES,,FRENTE ESPAÑOL,,CENTRO DEMOCRATICO LIBERAL,,OPCIO NACIONALISTA VALENCIANA,,CENTRO DEMOCRATICO SOCIAL,,ANDECHA ASTUR,,PARTIDO REGIONALISTA DEL PAIS LEONES,,CENTRO DEMOCRATICO ESPAÑOL,,ALTERNATIVA NACIONALISTA CANARIA,,PARTIDO DE LAS LIBERTADES CIVILES,,UNIDA,,PARTIDO LIBERAL DEL EMPLEO Y LA VIVIENDA ESTATAL,,LUCHA INTERNACIONALISTA,,UNIDAD DEL PUEBLO,,PER LA REPUBLICA VALENCIANA,,PARTIDO CENTRISTAS,,MOVIMIENTO POR LA UNIDAD DEL PUEBLO CANARIO,,PARTIDO CIUDADANOS UNIDOS DE ARAGON,,UNION CIUDADANA PROGRESISTAS INDEPENDIENTES DE CANARIAS,,IDENTITAT REGNE DE VALENCIA,,UNIDAD REGIONALISTA DE CASTILLA Y LEON,,PARTIDO UNIONISTA ESTADO DE ESPAÑA,,GENTES DE EL BIERZO,,PARTIT ILLENC DE SES ILLES BALEARS,,PARTIDO POSITIVISTA CRISTIANO,,COMUNION TRADICIONALISTA CARLISTA,,CONVERGENCIA DEMOCRATICA ASTURIANA,,INICIATIVA MERINDADES DE CASTILLA,,UNIDAD CASTELLANA,,PARTIDO DE ALIANZA IBEROAMERICANA EUROPEA,,COALICIO TREBALLADORS PER LA DEMOCRACIA,,PARTIDO REGIONALISTA DE GUADALAJARA,,ALIANÇA BALEAR,,ASAMBLEA DE VOTACION ELECTRONICA,,UNION CENTRISTA LIBERAL,,ALIANZA POR BURGOS,,INICIATIVA CIUDADANA BURGALESA,,NOSALTRES SOM,,INDEPENDIENTES POR CUENCA,,AGRUPACION CIUDADANA,,MOVIMIENTO FALANGISTA DE ESPAÑA,,PARTIDO HACHE,
Aragón                        ,22,Huesca                                            ,220107,418,171891,4374,176265,131421,1610,133031,132255,130496,1759,776,62954,2,49748,1,3815,0,0,0,0,0,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,179,0,0,0,6665,0,3892,0,0,0,561,0,0,0,0,0,0,0,95,0,0,0,79,0,65,0,169,0,61,0,76,0,0,0,50,0,30,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aragón                        ,44,Teruel                                            ,144046,340,110968,3244,114212,86292,1161,87453,86786,85842,944,667,38617,2,34386,1,2270,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,93,0,0,0,7440,0,2029,0,0,0,170,0,0,0,0,0,0,0,30,0,0,0,30,0,49,0,0,0,55,0,34,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,21,0,16,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aragón                        ,50,Zaragoza                                          ,932502,1518,712632,13311,725943,546706,4443,551149,548439,541522,6917,2710,254479,4,199934,3,15731,0,0,0,0,0,6621,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,958,0,0,0,25949,0,32281,0,0,0,1758,0,0,0,0,0,0,0,372,0,0,0,286,0,200,0,376,0,236,0,323,0,0,0,262,0,91,0,0,0,0,0,0,0,0,0,76,0,73,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principado de Asturias        ,33,Asturias                                          ,1074862,1629,914587,67643,982230,675167,25101,700268,695735,687105,8630,4533,326477,4,289305,4,49936,0,0,0,0,0,9485,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,1193,0,0,0,0,0,0,0,0,0,1906,0,0,0,0,0,0,0,446,0,0,0,778,0,946,0,617,0,237,0,549,0,0,0,159,0,151,0,0,0,0,0,0,0,262,0,98,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,250,0,369,0,0,0,529,0,0,0,67,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,1299,0,0,0,0,0,0,0,0,0,848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0
Illes Balears                 ,7,Illes Balears                                     ,1030650,1101,695900,11038,706938,474541,3121,477662,473583,467557,6026,4079,209451,4,208246,4,13447,0,0,0,0,0,3107,0,0,0,0,0,0,0,0,0,0,0,0,0,723,0,1173,0,0,0,0,0,0,0,0,0,2098,0,0,0,0,0,25454,0,425,0,0,0,0,0,415,0,1010,0,334,0,250,0,0,0,284,0,206,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canarias                      ,35,Las Palmas                                        ,1042131,1449,747481,16476,763957,505097,5294,510391,506456,502378,4078,3935,215560,4,201067,4,5532,0,0,0,0,0,1827,0,0,0,0,0,31103,0,0,0,0,0,0,0,195,0,631,0,2886,0,0,0,0,0,38024,0,1231,0,0,0,0,0,0,0,411,0,0,0,387,0,712,0,207,0,174,0,219,0,0,0,191,0,429,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,454,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canarias                      ,38,Santa Cruz de Tenerife                            ,983820,1218,706247,55974,762221,477750,17154,494904,492231,488973,3258,2673,179622,3,148501,2,6940,0,0,0,0,0,1750,0,0,0,0,0,143526,2,0,0,0,0,0,0,158,0,0,0,2071,0,0,0,0,0,0,0,1487,0,0,0,0,0,0,0,442,0,0,0,470,0,646,0,468,0,125,0,199,0,0,0,159,0,205,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,208,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,286,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cantabria                     ,39,Cantabria                                         ,572824,731,467941,20068,488009,366649,6083,372732,369806,365255,4551,2926,161279,2,184853,3,8395,0,0,0,0,0,5094,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,0,1060,0,444,0,497,0,297,0,302,0,154,0,0,0,166,0,175,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,219,0,394,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,2,Albacete                                          ,392110,567,298329,4899,303228,240028,1522,241550,239809,237092,2717,1741,109682,2,113609,2,8104,0,0,0,0,0,3078,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,377,0,153,0,327,0,137,0,114,0,0,0,130,0,120,0,0,0,0,0,0,0,0,0,48,0,117,0,0,0,0,0,0,0,79,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,13,Ciudad Real                                       ,510122,780,394376,3967,398343,311664,1189,312853,310525,307282,3243,2328,145225,2,148363,3,8137,0,0,0,0,0,2546,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,0,784,0,295,0,145,0,238,0,183,0,83,0,0,0,56,0,54,0,0,0,0,0,0,0,0,0,80,0,43,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,16,Cuenca                                            ,211375,399,162189,2198,164387,133378,626,134004,132989,131730,1259,1015,60108,1,66282,2,3168,0,0,0,0,0,1011,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,313,0,123,0,60,0,95,0,60,0,29,0,0,0,38,0,28,0,0,0,0,0,0,0,0,0,41,0,22,0,0,0,0,0,0,0,83,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
Castilla - La Mancha          ,19,Guadalajara                                       ,224076,519,166502,1984,168486,133847,741,134588,133598,132202,1396,990,54738,1,67668,2,4390,0,0,0,0,0,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,563,0,172,0,106,0,163,0,91,0,146,0,0,0,32,0,243,0,0,0,0,0,0,0,0,0,60,0,36,0,0,0,0,0,0,0,123,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla - La Mancha          ,45,Toledo                                            ,639621,850,482325,6063,488388,393636,1923,395559,392630,389572,3058,2929,168649,3,201166,3,11626,0,0,0,0,0,3775,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,1004,0,0,0,0,0,0,0,217,0,763,0,336,0,215,0,241,0,227,0,162,0,0,0,158,0,76,0,0,0,0,0,0,0,0,0,127,0,44,0,0,0,0,0,0,0,250,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,5,Ávila                                             ,168638,376,138645,5322,143967,113757,2049,115806,114835,113679,1156,971,40249,1,67274,2,2987,0,0,0,0,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,94,0,125,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,86,0,97,0,110,0,74,0,77,0,76,0,69,0,0,0,32,0,52,0,0,0,0,0,0,0,0,0,24,0,9,0,0,0,0,0,0,0,194,0,50,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,9,Burgos                                            ,365972,763,292101,10201,302302,230541,3589,234130,232851,229615,3236,1279,94202,2,117613,2,6735,0,0,0,0,0,4922,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,444,0,0,0,0,0,0,0,0,0,774,0,0,0,0,0,0,0,242,0,467,0,281,0,170,0,261,0,117,0,332,0,0,0,99,0,58,0,0,0,0,0,0,0,0,0,51,0,45,0,0,0,0,0,0,0,1790,0,106,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,109,0,0,0,0,0,79,0,0,0,0,0
Castilla y León               ,24,León                                              ,497387,735,416309,30997,447306,322835,11178,334013,332078,328440,3638,1935,166350,3,143897,2,7111,0,0,0,0,0,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,436,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,197,0,534,0,247,0,153,0,188,0,305,0,160,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,57,0,47,0,0,0,0,0,0,0,0,0,0,0,4509,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,40,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,34,Palencia                                          ,173281,409,145263,4867,150130,117209,1647,118856,117964,116524,1440,892,51426,1,58649,2,3069,0,0,0,0,0,1510,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,177,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,183,0,0,0,132,0,0,0,100,0,56,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,417,0,37,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,37,Salamanca                                         ,351326,685,290737,20358,311095,231093,6975,238068,236394,233480,2914,1674,94474,2,127130,2,4085,0,0,0,0,0,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,663,0,299,0,160,0,206,0,98,0,232,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,54,0,43,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,127,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,40,Segovia                                           ,159322,327,122091,2135,124226,100091,668,100759,99937,98645,1292,822,39023,1,53399,2,2657,0,0,0,0,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,140,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,94,0,78,0,89,0,67,0,87,0,0,0,42,0,22,0,0,0,0,0,0,0,0,0,25,0,16,0,0,0,0,0,0,0,329,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,42,Soria                                             ,93593,257,74013,3357,77370,56086,1333,57419,56033,55061,972,1386,23868,1,27905,1,1253,0,0,0,0,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,91,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,96,0,83,0,50,0,0,0,48,0,55,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,20,0,16,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,47,Valladolid                                        ,521661,854,425308,7896,433204,348334,2625,350959,349226,345431,3795,1733,148878,2,172085,3,11065,0,0,0,0,0,6858,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,535,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,788,0,656,0,386,0,283,0,248,0,243,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,656,0,87,0,0,0,198,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Castilla y León               ,49,Zamora                                            ,197237,403,166946,12409,179355,128872,5425,134297,132771,131191,1580,1526,56793,1,68276,2,3002,0,0,0,0,0,1234,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,381,0,0,0,90,0,0,0,92,0,80,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña                      ,8,Barcelona                                         ,5332513,6104,3893229,86952,3980181,2788048,24014,2812062,2799228,2756556,42672,12834,1309171,16,470677,6,155674,1,547993,6,0,0,5179,0,184558,2,0,0,0,0,0,0,0,0,0,0,24220,0,8153,0,7324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525,0,0,0,0,0,3100,0,2851,0,1102,0,1326,0,12561,0,1279,0,627,0,0,0,0,0,0,0,1486,0,509,0,527,0,4250,0,0,0,3733,0,0,0,524,0,0,0,293,0,1079,0,3050,0,1387,0,0,0,359,0,0,0,0,0,0,0,301,0,823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cataluña                      ,17,Girona                                            ,706185,857,481381,8191,489572,334163,2454,336617,333881,328167,5714,2736,131994,3,40722,0,10727,0,90836,2,0,0,376,0,44030,1,0,0,0,0,0,0,0,0,0,0,924,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,417,0,438,0,188,0,144,0,0,0,146,0,110,0,0,0,0,0,0,0,923,0,57,0,75,0,1141,0,0,0,617,0,0,0,0,0,0,0,0,0,0,0,0,0,569,0,0,0,50,0,0,0,0,0,2028,0,54,0,231,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
